open_ts,symbol,open,high,low,close,delta,total_vol
2026-05-03T21:41:25+00:00,NQU1.CME@RITHMIC,15441.25,15441.75,15441.00,15441.50,-8,34
2026-05-03T21:41:30+00:00,NQU1.CME@RITHMIC,15441.75,15441.75,15441.00,15441.00,-11,39
2026-05-03T21:41:35+00:00,NQU1.CME@RITHMIC,15441.25,15441.50,15441.00,15441.25,8,18
2026-05-03T21:41:40+00:00,NQU1.CME@RITHMIC,15434.25,15441.50,15434.25,15441.50,-2,10
2026-05-03T21:41:45+00:00,NQU1.CME@RITHMIC,15441.25,15441.50,15441.00,15441.00,-8,22
2026-05-03T21:41:50+00:00,NQU1.CME@RITHMIC,15441.00,15441.25,15441.00,15441.00,-7,23
2026-05-03T21:41:55+00:00,NQU1.CME@RITHMIC,15441.00,15441.25,15440.75,15441.00,17,39
2026-05-03T21:42:00+00:00,NQU1.CME@RITHMIC,15432.00,15441.25,15432.00,15441.25,0,22
2026-05-03T21:42:05+00:00,NQU1.CME@RITHMIC,15441.00,15441.50,15441.00,15441.00,-2,18
2026-05-03T21:42:10+00:00,NQU1.CME@RITHMIC,15440.50,15440.75,15440.50,15440.75,8,18
2026-05-03T21:42:15+00:00,NQU1.CME@RITHMIC,15440.75,15441.25,15440.75,15440.75,-12,30
2026-05-03T21:42:20+00:00,NQU1.CME@RITHMIC,15439.00,15440.50,15439.00,15440.50,15,27
2026-05-03T21:42:25+00:00,NQU1.CME@RITHMIC,15440.50,15441.25,15440.50,15441.00,0,34
2026-05-03T21:42:30+00:00,NQU1.CME@RITHMIC,15449.75,15449.75,15440.50,15441.00,2,22
2026-05-03T21:42:35+00:00,NQU1.CME@RITHMIC,15441.00,15441.00,15440.75,15440.75,-1,13
2026-05-03T21:42:40+00:00,NQU1.CME@RITHMIC,15441.00,15441.00,15440.75,15440.75,-2,20
2026-05-03T21:42:45+00:00,NQU1.CME@RITHMIC,15434.00,15441.00,15434.00,15441.00,1,81
2026-05-03T21:42:50+00:00,NQU1.CME@RITHMIC,15441.25,15441.25,15440.50,15440.50,5,33
2026-05-03T21:42:55+00:00,NQU1.CME@RITHMIC,15440.50,15440.75,15440.00,15440.25,9,23
2026-05-03T21:43:00+00:00,NQU1.CME@RITHMIC,15440.25,15440.25,15439.75,15440.00,13,95
2026-05-03T21:43:05+00:00,NQU1.CME@RITHMIC,15440.00,15440.00,15439.75,15440.00,38,64
2026-05-03T21:43:10+00:00,NQU1.CME@RITHMIC,15440.00,15440.25,15440.00,15440.00,-6,42
2026-05-03T21:43:15+00:00,NQU1.CME@RITHMIC,15439.75,15440.50,15439.75,15440.25,-9,21
2026-05-03T21:43:20+00:00,NQU1.CME@RITHMIC,15440.00,15440.50,15439.75,15440.50,-10,36
2026-05-03T21:43:25+00:00,NQU1.CME@RITHMIC,15440.00,15441.25,15440.00,15441.00,-12,58
2026-05-03T21:43:30+00:00,NQU1.CME@RITHMIC,15441.00,15441.00,15440.75,15440.75,7,11
2026-05-03T21:43:35+00:00,NQU1.CME@RITHMIC,15442.75,15442.75,15440.00,15440.00,9,105
2026-05-03T21:43:40+00:00,NQU1.CME@RITHMIC,15440.25,15440.50,15440.00,15440.25,-16,48
2026-05-03T21:43:45+00:00,NQU1.CME@RITHMIC,15440.50,15441.00,15440.25,15440.50,-9,95
2026-05-03T21:43:50+00:00,NQU1.CME@RITHMIC,15440.25,15441.25,15440.00,15441.00,6,40
2026-05-03T21:43:55+00:00,NQU1.CME@RITHMIC,15441.00,15441.50,15440.75,15441.25,-22,94
2026-05-03T21:44:00+00:00,NQU1.CME@RITHMIC,15448.75,15448.75,15440.00,15440.75,0,58
2026-05-03T21:44:05+00:00,NQU1.CME@RITHMIC,15440.25,15441.25,15440.25,15440.50,13,35
2026-05-03T21:44:10+00:00,NQU1.CME@RITHMIC,15440.50,15441.00,15440.50,15440.75,8,34
2026-05-03T21:44:15+00:00,NQU1.CME@RITHMIC,15447.00,15447.00,15440.25,15441.00,14,114
2026-05-03T21:44:20+00:00,NQU1.CME@RITHMIC,15440.75,15440.75,15440.50,15440.75,11,25
2026-05-03T21:44:25+00:00,NQU1.CME@RITHMIC,15441.00,15441.00,15440.50,15440.75,-10,26
2026-05-03T21:44:30+00:00,NQU1.CME@RITHMIC,15441.00,15441.50,15441.00,15441.00,5,25
2026-05-03T21:44:35+00:00,NQU1.CME@RITHMIC,15441.25,15441.25,15441.00,15441.25,6,28
2026-05-03T21:44:40+00:00,NQU1.CME@RITHMIC,15440.75,15442.75,15440.75,15442.75,-40,132
2026-05-03T21:44:45+00:00,NQU1.CME@RITHMIC,15437.50,15443.25,15437.50,15443.00,-45,69
2026-05-03T21:44:50+00:00,NQU1.CME@RITHMIC,15443.00,15443.25,15442.50,15442.75,-1,31
2026-05-03T21:44:55+00:00,NQU1.CME@RITHMIC,15443.00,15443.00,15442.50,15442.50,12,52
2026-05-03T21:45:00+00:00,NQU1.CME@RITHMIC,15442.50,15442.75,15442.50,15442.75,-3,31
2026-05-03T21:45:05+00:00,NQU1.CME@RITHMIC,15443.00,15443.25,15442.50,15443.00,14,106
2026-05-03T21:45:10+00:00,NQU1.CME@RITHMIC,15443.00,15443.00,15442.50,15442.75,0,24
2026-05-03T21:45:15+00:00,NQU1.CME@RITHMIC,15442.50,15442.75,15442.50,15442.50,4,20
2026-05-03T21:45:20+00:00,NQU1.CME@RITHMIC,15442.75,15443.25,15442.50,15443.25,4,20
2026-05-03T21:45:25+00:00,NQU1.CME@RITHMIC,15443.25,15443.75,15443.00,15443.50,-27,53
2026-05-03T21:45:30+00:00,NQU1.CME@RITHMIC,15443.50,15443.75,15442.50,15442.50,-4,136
2026-05-03T21:45:35+00:00,NQU1.CME@RITHMIC,15443.00,15443.00,15442.50,15442.50,-3,23
2026-05-03T21:45:40+00:00,NQU1.CME@RITHMIC,15442.50,15443.00,15442.25,15442.50,-9,45
2026-05-03T21:45:45+00:00,NQU1.CME@RITHMIC,15415.75,15442.75,15415.75,15442.50,-3,13
2026-05-03T21:45:50+00:00,NQU1.CME@RITHMIC,15442.50,15443.25,15442.25,15443.00,16,92
2026-05-03T21:45:55+00:00,NQU1.CME@RITHMIC,15443.00,15443.25,15442.50,15443.25,1,27
2026-05-03T21:46:00+00:00,NQU1.CME@RITHMIC,15443.00,15443.25,15443.00,15443.00,-2,10
2026-05-03T21:46:05+00:00,NQU1.CME@RITHMIC,15441.00,15442.75,15441.00,15442.50,10,30
2026-05-03T21:46:10+00:00,NQU1.CME@RITHMIC,15442.50,15442.75,15442.25,15442.25,11,23
2026-05-03T21:46:15+00:00,NQU1.CME@RITHMIC,15450.75,15450.75,15440.75,15441.00,80,134
2026-05-03T21:46:20+00:00,NQU1.CME@RITHMIC,15429.50,15441.00,15429.50,15440.50,15,45
2026-05-03T21:46:25+00:00,NQU1.CME@RITHMIC,15450.00,15450.00,15440.50,15441.25,-7,57
2026-05-03T21:46:30+00:00,NQU1.CME@RITHMIC,15440.75,15441.50,15440.75,15441.25,9,37
2026-05-03T21:46:35+00:00,NQU1.CME@RITHMIC,15444.75,15444.75,15440.00,15440.25,58,120
2026-05-03T21:46:40+00:00,NQU1.CME@RITHMIC,15440.25,15440.25,15439.50,15439.75,22,52
2026-05-03T21:46:45+00:00,NQU1.CME@RITHMIC,15440.00,15440.00,15438.50,15439.25,55,133
2026-05-03T21:46:50+00:00,NQU1.CME@RITHMIC,15447.00,15447.00,15439.00,15439.25,-15,69
2026-05-03T21:46:55+00:00,NQU1.CME@RITHMIC,15439.75,15439.75,15439.00,15439.50,-8,56
2026-05-03T21:47:00+00:00,NQU1.CME@RITHMIC,15439.50,15440.00,15439.25,15439.50,-8,132
2026-05-03T21:47:05+00:00,NQU1.CME@RITHMIC,15439.75,15439.75,15439.50,15439.50,-2,24
2026-05-03T21:47:10+00:00,NQU1.CME@RITHMIC,15466.25,15466.25,15439.00,15439.25,18,46
2026-05-03T21:47:15+00:00,NQU1.CME@RITHMIC,15439.00,15439.50,15438.75,15439.50,0,96
2026-05-03T21:47:20+00:00,NQU1.CME@RITHMIC,15440.25,15440.25,15439.25,15439.75,-7,43
2026-05-03T21:47:25+00:00,NQU1.CME@RITHMIC,15439.75,15439.75,15438.75,15439.25,58,116
2026-05-03T21:47:30+00:00,NQU1.CME@RITHMIC,15439.00,15440.75,15439.00,15439.75,-31,73
2026-05-03T21:47:35+00:00,NQU1.CME@RITHMIC,15445.50,15445.50,15439.00,15439.50,4,72
2026-05-03T21:47:40+00:00,NQU1.CME@RITHMIC,15439.50,15440.25,15439.25,15439.50,-15,95
2026-05-03T21:47:45+00:00,NQU1.CME@RITHMIC,15440.00,15440.00,15439.00,15439.50,11,97
2026-05-03T21:47:50+00:00,NQU1.CME@RITHMIC,15440.25,15440.25,15439.25,15439.25,2,40
2026-05-03T21:47:55+00:00,NQU1.CME@RITHMIC,15439.25,15439.75,15439.25,15439.50,-2,24
2026-05-03T21:48:00+00:00,NQU1.CME@RITHMIC,15439.25,15439.75,15439.25,15439.50,10,32
2026-05-03T21:48:05+00:00,NQU1.CME@RITHMIC,15464.00,15464.00,15439.00,15439.25,-4,28
2026-05-03T21:48:10+00:00,NQU1.CME@RITHMIC,15439.75,15439.75,15437.75,15438.00,58,136
2026-05-03T21:48:15+00:00,NQU1.CME@RITHMIC,15426.25,15439.25,15426.25,15438.50,-17,151
2026-05-03T21:48:20+00:00,NQU1.CME@RITHMIC,15445.50,15445.50,15437.75,15438.25,15,105
2026-05-03T21:48:25+00:00,NQU1.CME@RITHMIC,15438.25,15438.25,15437.50,15438.00,19,77
2026-05-03T21:48:30+00:00,NQU1.CME@RITHMIC,15430.75,15438.50,15430.75,15438.25,-5,85
2026-05-03T21:48:35+00:00,NQU1.CME@RITHMIC,15438.25,15438.50,15437.50,15437.75,23,105
2026-05-03T20:48:35+00:00,ESU1.CME@RITHMIC,4608.00,4608.00,4505.25,4505.50,-2,4
2026-05-03T20:48:40+00:00,ESU1.CME@RITHMIC,4505.50,4505.50,4505.25,4505.50,40,224
2026-05-03T20:48:45+00:00,ESU1.CME@RITHMIC,4499.75,4505.75,4499.75,4505.50,13,167
2026-05-03T20:48:50+00:00,ESU1.CME@RITHMIC,4505.25,4505.75,4505.25,4505.75,1,161
2026-05-03T20:48:55+00:00,ESU1.CME@RITHMIC,4505.75,4505.75,4505.75,4505.75,-6,6
2026-05-03T20:49:00+00:00,ESU1.CME@RITHMIC,4505.75,4505.75,4505.75,4505.75,-2,2
2026-05-03T20:49:05+00:00,ESU1.CME@RITHMIC,4505.00,4505.75,4505.00,4505.75,-6,6
2026-05-03T20:49:10+00:00,ESU1.CME@RITHMIC,4505.75,4505.75,4505.50,4505.75,-9,13
2026-05-03T20:49:15+00:00,ESU1.CME@RITHMIC,4505.75,4506.00,4505.75,4506.00,-171,265
2026-05-03T20:49:20+00:00,ESU1.CME@RITHMIC,4506.00,4506.00,4505.75,4506.00,-1,11
2026-05-03T20:49:25+00:00,ESU1.CME@RITHMIC,4506.00,4506.00,4505.75,4505.75,0,14
2026-05-03T20:49:30+00:00,ESU1.CME@RITHMIC,4504.75,4506.00,4504.75,4505.75,-8,12
2026-05-03T20:49:35+00:00,ESU1.CME@RITHMIC,4509.75,4509.75,4505.50,4505.75,123,331
2026-05-03T20:49:40+00:00,ESU1.CME@RITHMIC,4505.50,4505.75,4505.50,4505.50,-38,52
2026-05-03T20:49:45+00:00,ESU1.CME@RITHMIC,4505.50,4505.75,4505.50,4505.50,-35,39
2026-05-03T20:49:50+00:00,ESU1.CME@RITHMIC,4505.25,4505.75,4505.25,4505.75,-77,161
2026-05-03T20:49:55+00:00,ESU1.CME@RITHMIC,4505.75,4506.00,4505.75,4506.00,-15,123
2026-05-03T20:50:00+00:00,ESU1.CME@RITHMIC,4505.75,4506.00,4505.75,4506.00,-6,10
2026-05-03T20:50:05+00:00,ESU1.CME@RITHMIC,4506.00,4506.00,4505.75,4505.75,0,4
2026-05-03T20:50:10+00:00,ESU1.CME@RITHMIC,4506.25,4506.25,4506.00,4506.00,-12,12
2026-05-03T20:50:15+00:00,ESU1.CME@RITHMIC,4506.00,4506.00,4506.00,4506.00,6,178
2026-05-03T20:50:20+00:00,ESU1.CME@RITHMIC,4506.00,4506.00,4506.00,4506.00,-198,198
2026-05-03T20:50:25+00:00,ESU1.CME@RITHMIC,4506.00,4506.25,4506.00,4506.25,-96,596
2026-05-03T20:50:30+00:00,ESU1.CME@RITHMIC,4506.00,4506.25,4506.00,4506.25,-2,8
2026-05-03T20:50:35+00:00,ESU1.CME@RITHMIC,4506.00,4506.25,4506.00,4506.25,-39,49
2026-05-03T20:50:40+00:00,ESU1.CME@RITHMIC,4506.25,4506.25,4506.00,4506.25,113,461
2026-05-03T20:50:45+00:00,ESU1.CME@RITHMIC,4506.25,4506.25,4506.00,4506.00,-35,195
2026-05-03T20:50:50+00:00,ESU1.CME@RITHMIC,4506.00,4506.00,4505.75,4506.00,-183,215
2026-05-03T20:50:55+00:00,ESU1.CME@RITHMIC,4506.00,4506.00,4505.75,4505.75,256,296
2026-05-03T20:51:00+00:00,ESU1.CME@RITHMIC,4505.75,4505.75,4505.50,4505.75,-80,278
2026-05-03T20:51:05+00:00,ESU1.CME@RITHMIC,4505.75,4505.75,4505.50,4505.50,12,14
2026-05-03T20:51:10+00:00,ESU1.CME@RITHMIC,4505.75,4505.75,4505.50,4505.75,-1,5
2026-05-03T20:51:15+00:00,ESU1.CME@RITHMIC,4505.50,4505.75,4505.50,4505.50,4,6
2026-05-03T20:51:20+00:00,ESU1.CME@RITHMIC,4505.75,4505.75,4505.25,4505.50,177,185
2026-05-03T20:51:25+00:00,ESU1.CME@RITHMIC,4505.50,4505.50,4505.25,4505.25,-2,4
2026-05-03T20:51:30+00:00,ESU1.CME@RITHMIC,4505.50,4505.50,4505.25,4505.50,-103,253
2026-05-03T20:51:35+00:00,ESU1.CME@RITHMIC,4505.50,4505.75,4505.50,4505.75,-37,181
2026-05-03T20:51:40+00:00,ESU1.CME@RITHMIC,4503.50,4506.00,4503.50,4506.00,-11,67
2026-05-03T20:51:45+00:00,ESU1.CME@RITHMIC,4505.75,4506.00,4505.75,4505.75,3,7
2026-05-03T20:51:50+00:00,ESU1.CME@RITHMIC,4505.00,4506.00,4505.00,4506.00,4,8
2026-05-03T20:51:55+00:00,ESU1.CME@RITHMIC,4505.50,4506.00,4505.50,4505.75,37,39
2026-05-03T20:52:00+00:00,ESU1.CME@RITHMIC,4466.00,4506.00,4466.00,4506.00,-5,13
2026-05-03T20:52:05+00:00,ESU1.CME@RITHMIC,4505.25,4506.00,4505.25,4506.00,-3,3
2026-05-03T20:52:10+00:00,ESU1.CME@RITHMIC,4507.00,4507.00,4505.75,4506.00,1,21
2026-05-03T20:52:15+00:00,ESU1.CME@RITHMIC,4505.75,4506.00,4505.75,4506.00,-3,3
2026-05-03T20:52:20+00:00,ESU1.CME@RITHMIC,4506.00,4506.25,4506.00,4506.00,-86,540
2026-05-03T20:52:25+00:00,ESU1.CME@RITHMIC,4506.25,4506.25,4506.00,4506.25,0,4
2026-05-03T20:52:30+00:00,ESU1.CME@RITHMIC,4506.25,4506.25,4506.00,4506.00,169,377
2026-05-03T20:52:35+00:00,ESU1.CME@RITHMIC,4506.00,4506.00,4505.75,4506.00,-1,63
2026-05-03T20:52:40+00:00,ESU1.CME@RITHMIC,4506.00,4506.00,4506.00,4506.00,-6,6
2026-05-03T20:52:45+00:00,ESU1.CME@RITHMIC,4504.00,4506.00,4504.00,4506.00,-3,3
2026-05-03T20:52:50+00:00,ESU1.CME@RITHMIC,4455.25,4506.25,4455.25,4506.25,-96,198
2026-05-03T20:52:55+00:00,ESU1.CME@RITHMIC,4505.50,4506.25,4505.50,4506.00,10,14
2026-05-03T20:53:00+00:00,ESU1.CME@RITHMIC,4506.25,4506.25,4506.00,4506.00,-45,49
2026-05-03T20:53:05+00:00,ESU1.CME@RITHMIC,4512.25,4512.25,4506.00,4506.25,5,9
2026-05-03T20:53:10+00:00,ESU1.CME@RITHMIC,4506.25,4506.25,4506.00,4506.00,-20,26
2026-05-03T20:53:15+00:00,ESU1.CME@RITHMIC,4506.25,4506.25,4506.00,4506.25,96,218
2026-05-03T20:53:20+00:00,ESU1.CME@RITHMIC,4506.25,4506.25,4506.00,4506.00,-111,121
2026-05-03T20:53:25+00:00,ESU1.CME@RITHMIC,4505.50,4506.25,4505.50,4506.25,-24,30
2026-05-03T20:53:30+00:00,ESU1.CME@RITHMIC,4506.25,4506.25,4506.25,4506.25,-184,354
2026-05-03T20:53:35+00:00,ESU1.CME@RITHMIC,4506.25,4506.25,4506.25,4506.25,-32,418
2026-05-03T20:53:40+00:00,ESU1.CME@RITHMIC,4506.75,4506.75,4506.00,4506.25,-89,95
2026-05-03T20:53:45+00:00,ESU1.CME@RITHMIC,4499.75,4506.25,4499.75,4506.25,-45,45
2026-05-03T20:53:50+00:00,ESU1.CME@RITHMIC,4506.25,4506.25,4506.00,4506.00,-40,48
2026-05-03T20:53:55+00:00,ESU1.CME@RITHMIC,4506.00,4506.50,4506.00,4506.50,-201,919
2026-05-03T20:54:00+00:00,ESU1.CME@RITHMIC,4506.50,4506.50,4506.50,4506.50,-7,7
2026-05-03T20:54:05+00:00,ESU1.CME@RITHMIC,4506.50,4506.50,4506.25,4506.50,140,296
2026-05-03T20:54:10+00:00,ESU1.CME@RITHMIC,4506.00,4506.75,4506.00,4506.75,-89,235
2026-05-03T20:54:15+00:00,ESU1.CME@RITHMIC,4506.00,4506.75,4506.00,4506.75,-10,14
2026-05-03T20:54:20+00:00,ESU1.CME@RITHMIC,4507.00,4507.00,4506.75,4506.75,-256,262
2026-05-03T20:54:25+00:00,ESU1.CME@RITHMIC,4507.00,4507.00,4506.75,4506.75,-47,133
2026-05-03T20:54:30+00:00,ESU1.CME@RITHMIC,4506.75,4506.75,4506.50,4506.50,-18,22
2026-05-03T20:54:35+00:00,ESU1.CME@RITHMIC,4505.00,4506.75,4505.00,4506.75,-10,16
2026-05-03T20:54:40+00:00,ESU1.CME@RITHMIC,4506.75,4506.75,4506.25,4506.50,169,231
2026-05-03T20:54:45+00:00,ESU1.CME@RITHMIC,4506.50,4506.50,4506.25,4506.50,-74,278
2026-05-03T20:54:50+00:00,ESU1.CME@RITHMIC,4506.25,4506.75,4506.25,4506.75,-12,12
2026-05-03T20:54:55+00:00,ESU1.CME@RITHMIC,4506.75,4506.75,4506.75,4506.75,-41,41
2026-05-03T20:55:00+00:00,ESU1.CME@RITHMIC,4506.25,4506.75,4506.25,4506.75,-5,7
2026-05-03T20:55:05+00:00,ESU1.CME@RITHMIC,4506.75,4506.75,4506.50,4506.75,-108,150
2026-05-03T20:55:10+00:00,ESU1.CME@RITHMIC,4502.75,4507.00,4502.75,4507.00,18,362
2026-05-03T20:55:15+00:00,ESU1.CME@RITHMIC,4506.75,4507.00,4506.75,4506.75,56,140
2026-05-03T20:55:20+00:00,ESU1.CME@RITHMIC,4506.75,4507.00,4506.75,4506.75,-22,80
2026-05-03T20:55:25+00:00,ESU1.CME@RITHMIC,4506.50,4507.00,4506.50,4507.00,-25,29
2026-05-03T20:55:30+00:00,ESU1.CME@RITHMIC,4507.00,4507.00,4506.75,4506.75,-11,31
2026-05-03T20:55:35+00:00,ESU1.CME@RITHMIC,4506.75,4507.00,4506.50,4506.75,95,227
2026-05-03T20:55:40+00:00,ESU1.CME@RITHMIC,4506.75,4506.75,4506.50,4506.75,-12,20
2026-05-03T20:55:45+00:00,ESU1.CME@RITHMIC,4506.75,4506.75,4506.50,4506.75,-2,26
2026-05-03T20:55:50+00:00,ESU1.CME@RITHMIC,4506.75,4506.75,4506.50,4506.50,8,18
2026-05-03T20:55:55+00:00,ESU1.CME@RITHMIC,4506.25,4506.75,4506.25,4506.75,-32,208
2026-05-03T20:56:00+00:00,ESU1.CME@RITHMIC,4506.75,4506.75,4506.50,4506.75,8,16
2026-05-03T20:56:05+00:00,ESU1.CME@RITHMIC,4506.25,4506.75,4506.25,4506.75,-18,20
2026-05-03T20:56:10+00:00,ESU1.CME@RITHMIC,4506.75,4506.75,4506.50,4506.75,-1,3
2026-05-03T20:56:15+00:00,ESU1.CME@RITHMIC,4506.75,4506.75,4506.50,4506.75,2,6
2026-05-03T20:56:20+00:00,ESU1.CME@RITHMIC,4506.75,4506.75,4506.25,4506.50,118,260
2026-05-03T20:56:25+00:00,ESU1.CME@RITHMIC,4506.50,4506.50,4506.25,4506.25,1,5
2026-05-03T20:56:30+00:00,ESU1.CME@RITHMIC,4506.50,4506.50,4506.25,4506.50,-5,7
2026-05-03T20:56:35+00:00,ESU1.CME@RITHMIC,4506.50,4506.50,4506.25,4506.25,9,11
2026-05-03T20:56:40+00:00,ESU1.CME@RITHMIC,4506.50,4506.50,4506.25,4506.25,5,7
2026-05-03T20:56:45+00:00,ESU1.CME@RITHMIC,4506.25,4506.50,4506.25,4506.50,-3,5
2026-05-03T20:56:50+00:00,ESU1.CME@RITHMIC,4506.50,4506.50,4506.50,4506.50,-4,4
2026-05-03T20:56:55+00:00,ESU1.CME@RITHMIC,4506.50,4506.50,4506.25,4506.25,38,42
2026-05-03T20:57:00+00:00,ESU1.CME@RITHMIC,4506.25,4506.50,4506.25,4506.25,87,161
2026-05-03T20:57:05+00:00,ESU1.CME@RITHMIC,4506.25,4506.50,4506.25,4506.25,-8,110
2026-05-03T20:57:10+00:00,ESU1.CME@RITHMIC,4506.25,4506.50,4506.25,4506.50,-4,8
2026-05-03T20:57:15+00:00,ESU1.CME@RITHMIC,4506.25,4506.50,4505.75,4506.00,1314,1432
2026-05-03T20:57:20+00:00,ESU1.CME@RITHMIC,4506.00,4506.00,4505.75,4506.00,0,2
2026-05-03T20:57:25+00:00,ESU1.CME@RITHMIC,4506.50,4506.50,4505.75,4506.00,4,12
2026-05-03T20:57:30+00:00,ESU1.CME@RITHMIC,4506.00,4506.00,4505.75,4506.00,1,3
2026-05-03T20:57:35+00:00,ESU1.CME@RITHMIC,4505.75,4506.00,4505.75,4506.00,-2,10
2026-05-03T20:57:40+00:00,ESU1.CME@RITHMIC,4506.50,4506.50,4505.75,4506.00,3,5
2026-05-03T20:57:45+00:00,ESU1.CME@RITHMIC,4504.75,4506.00,4504.75,4506.00,2,6
2026-05-03T20:57:50+00:00,ESU1.CME@RITHMIC,4506.75,4506.75,4505.75,4506.00,146,362
2026-05-03T20:57:55+00:00,ESU1.CME@RITHMIC,4505.75,4506.00,4505.75,4505.75,0,4
2026-05-03T20:58:00+00:00,ESU1.CME@RITHMIC,4501.50,4506.00,4501.50,4505.75,10,14
2026-05-03T20:58:05+00:00,ESU1.CME@RITHMIC,4505.75,4506.00,4505.75,4505.75,0,4
2026-05-03T20:58:10+00:00,ESU1.CME@RITHMIC,4506.00,4506.00,4505.75,4506.00,0,4
2026-05-03T20:58:15+00:00,ESU1.CME@RITHMIC,4506.00,4506.00,4505.75,4506.00,1,9
2026-05-03T20:58:20+00:00,ESU1.CME@RITHMIC,4516.25,4516.25,4505.75,4506.00,-6,14
2026-05-03T20:58:25+00:00,ESU1.CME@RITHMIC,4506.00,4506.00,4505.75,4505.75,175,275
2026-05-03T20:58:30+00:00,ESU1.CME@RITHMIC,4505.75,4506.00,4505.50,4505.75,-134,900
2026-05-03T20:58:35+00:00,ESU1.CME@RITHMIC,4504.50,4506.00,4504.50,4505.75,-90,110
2026-05-03T20:58:40+00:00,ESU1.CME@RITHMIC,4506.00,4506.25,4505.75,4506.25,-96,198
2026-05-03T20:58:45+00:00,ESU1.CME@RITHMIC,4506.25,4506.25,4506.00,4506.25,1,5
2026-05-03T20:58:50+00:00,ESU1.CME@RITHMIC,4500.50,4506.25,4500.50,4506.25,-2,4
2026-05-03T20:58:55+00:00,ESU1.CME@RITHMIC,4506.00,4506.25,4506.00,4506.25,95,291
2026-05-03T20:59:00+00:00,ESU1.CME@RITHMIC,4506.25,4506.25,4506.25,4506.25,-1,1
2026-05-03T20:59:05+00:00,ESU1.CME@RITHMIC,4509.00,4509.00,4506.25,4506.25,-2,2
2026-05-03T20:59:10+00:00,ESU1.CME@RITHMIC,4506.25,4506.25,4506.00,4506.00,1,3
2026-05-03T20:59:15+00:00,ESU1.CME@RITHMIC,4506.25,4506.25,4506.25,4506.25,-4,4
2026-05-03T20:59:20+00:00,ESU1.CME@RITHMIC,4506.25,4506.25,4506.25,4506.25,-2,2
2026-05-03T20:59:25+00:00,ESU1.CME@RITHMIC,4506.25,4506.25,4506.25,4506.25,-1,1
2026-05-03T20:59:30+00:00,ESU1.CME@RITHMIC,4506.25,4506.25,4506.25,4506.25,-2,2
2026-05-03T20:59:35+00:00,ESU1.CME@RITHMIC,4506.25,4506.25,4506.00,4506.00,119,123
2026-05-03T20:59:40+00:00,ESU1.CME@RITHMIC,4506.25,4506.25,4505.75,4506.25,-93,323
2026-05-03T20:59:45+00:00,ESU1.CME@RITHMIC,4506.25,4506.25,4505.75,4505.75,75,79
2026-05-03T20:59:50+00:00,ESU1.CME@RITHMIC,4506.00,4506.00,4506.00,4506.00,-4,4
2026-05-03T20:59:55+00:00,ESU1.CME@RITHMIC,4506.00,4506.00,4505.50,4505.75,37,335
2026-05-03T21:00:00+00:00,ESU1.CME@RITHMIC,4505.75,4505.75,4505.50,4505.50,6,8
2026-05-03T21:00:05+00:00,ESU1.CME@RITHMIC,4505.75,4505.75,4505.50,4505.50,1,5
2026-05-03T21:00:10+00:00,ESU1.CME@RITHMIC,4507.75,4507.75,4505.25,4505.50,106,224
2026-05-03T21:00:15+00:00,ESU1.CME@RITHMIC,4505.25,4505.75,4505.25,4505.75,-19,129
2026-05-03T21:00:20+00:00,ESU1.CME@RITHMIC,4505.50,4505.75,4505.50,4505.50,14,16
2026-05-03T21:00:25+00:00,ESU1.CME@RITHMIC,4497.50,4505.50,4497.50,4505.50,17,29
2026-05-03T21:00:30+00:00,ESU1.CME@RITHMIC,4505.50,4505.50,4505.00,4505.00,320,438
2026-05-03T21:00:35+00:00,ESU1.CME@RITHMIC,4507.00,4507.00,4505.00,4505.25,-18,44
2026-05-03T21:00:40+00:00,ESU1.CME@RITHMIC,4505.00,4505.25,4505.00,4505.00,-5,19
2026-05-03T21:00:45+00:00,ESU1.CME@RITHMIC,4505.00,4505.25,4505.00,4505.25,-3,7
2026-05-03T21:00:50+00:00,ESU1.CME@RITHMIC,4504.00,4505.25,4504.00,4505.00,34,36
2026-05-03T21:00:55+00:00,ESU1.CME@RITHMIC,4504.75,4505.25,4504.75,4505.25,0,4
2026-05-03T21:01:00+00:00,ESU1.CME@RITHMIC,4505.25,4505.25,4505.00,4505.25,-24,26
2026-05-03T21:01:05+00:00,ESU1.CME@RITHMIC,4504.25,4505.25,4504.25,4505.25,82,90
2026-05-03T21:01:10+00:00,ESU1.CME@RITHMIC,4505.00,4505.25,4505.00,4505.00,17,19
2026-05-03T21:01:15+00:00,ESU1.CME@RITHMIC,4505.00,4505.25,4505.00,4505.25,-2,4
2026-05-03T21:01:20+00:00,ESU1.CME@RITHMIC,4505.00,4505.25,4505.00,4505.00,-10,16
2026-05-03T21:01:25+00:00,ESU1.CME@RITHMIC,4506.50,4506.50,4505.00,4505.25,3,5
2026-05-03T21:01:30+00:00,ESU1.CME@RITHMIC,4505.25,4505.25,4505.00,4505.25,0,12
2026-05-03T21:01:35+00:00,ESU1.CME@RITHMIC,4505.25,4505.50,4505.00,4505.50,261,793
2026-05-03T21:01:40+00:00,ESU1.CME@RITHMIC,4507.00,4507.00,4505.25,4505.25,-211,387
2026-05-03T21:01:45+00:00,ESU1.CME@RITHMIC,4505.50,4505.75,4505.25,4505.75,30,258
2026-05-03T21:01:50+00:00,ESU1.CME@RITHMIC,4509.75,4509.75,4505.50,4505.75,16,18
